t_s,load_cell_weight_g,true_weight_g,true_flow_ml_per_hr
66.0,538.6915590027112,538.1787952527174,123.23184629585181
67.0,537.9802016794464,538.1441876425492,127.30303482950602
68.0,537.1903893105518,538.1084367069346,125.57282145702617
69.0,537.7264205849087,538.0731716729088,127.88815768335168
70.0,537.9191046045913,538.0372564152926,126.01519455154535
71.0,537.9207808041474,538.0018671481562,125.09248692816337
72.0,537.3541543199343,537.9667370080772,124.0453127150494
73.0,537.6331418074002,537.9319009494229,123.41640265899083
74.0,538.1559007243343,537.8972415096763,125.20691999797148
75.0,538.1786309088892,537.8620792329768,125.18381857225206
76.0,537.8768884082298,537.8269234439279,124.5050209014572
77.0,537.5399051806438,537.7919582838913,125.00590773720678
78.0,537.4673908704724,537.7568524581351,125.78612495103079
79.0,537.3825588833898,537.721527521378,125.15274715699617
80.0,537.5345444037175,537.6863804582181,126.41964557054335
81.0,537.5889396007889,537.6508776077537,125.44896371162096
82.0,537.2834818767033,537.6156473571114,125.67853673521724
83.0,537.5858683639182,537.5803526347115,123.40246961232795
84.0,537.7000301390333,537.5456971078288,126.69574188299403
85.0,537.5842955508783,537.5101167203167,123.4199194660766
86.0,537.3707937876015,537.4754562929332,125.55697476556433
87.0,537.5092050140986,537.4401957091866,124.88865313422033
88.0,537.7574365807295,537.4051228124314,125.91441608351884
89.0,537.4716488690489,537.3697618472479,125.49800335539211
90.0,537.3538986818673,537.334517824639,124.12952755900209
91.0,537.1384086476698,537.2996581156494,125.17661308542375
92.0,537.5552370491057,537.2645043501414,124.1311971727365
93.0,537.8949914266138,537.2296441722686,127.61643855837039
94.0,537.3426857383924,537.1938052224402,122.6577955388605
95.0,537.4522480149625,537.1593588248596,124.5151461032855
96.0,537.2831949302107,537.1243908213289,124.08894647421403
97.0,536.8864451076157,537.0895425088609,124.01097222229696
98.0,537.0528014895235,537.0547160941617,126.47443058048252
99.0,536.9233635786525,537.0191978582404,124.71052056391117
100.0,536.8295460703323,536.9841749870486,125.56695281181568
101.0,537.238840211155,536.948911601134,125.86722298288032
102.0,536.8708409596807,536.9135638893463,126.59611225409576
103.0,536.6512229267628,536.878011481155,123.82987415179893
104.0,537.1244808528808,536.8432359248307,126.37074874320585
105.0,536.732159675542,536.8077468062253,122.46654772204627
106.0,536.6384608235949,536.7733541174067,125.81101010542038
107.0,536.4452950575248,536.7380221920687,123.8657357934484
108.0,537.2745106678288,536.7032365646,123.95232923105989
109.0,536.0238405682952,536.6684266188076,125.05196797783144
110.0,536.3667073544608,536.6333078578007,124.1589237843486
111.0,536.2676919025454,536.5984398933712,126.41013233067618
112.0,536.5662653819063,536.5629397145417,124.45359642722362
113.0,536.5906658326118,536.5279889962117,125.46590218477644
114.0,536.21267546356,536.4927539886814,124.33596260040333
115.0,536.3461635052063,536.4578363058512,125.15283573429971
116.0,536.5517716680513,536.4226892178158,124.69624750687068
117.0,536.4308742596388,536.3876703549743,126.44254631103571
118.0,535.8879710265509,536.3521610732186,126.58996603132604
119.0,536.1265605523747,536.3166103910914,124.4565146608045
120.0,536.7704308303034,536.2816588532241,123.04621235176747
121.0,536.356430396137,536.2471033752554,122.73195153491743
122.0,535.69425311406,536.2126361521994,122.60502108314961
123.0,536.2357081476162,536.1782045754451,123.4904888652307
124.0,536.1038300460896,536.1435243298222,125.1167859492175
125.0,536.4161806349821,536.1083873657681,125.73821689459889
126.0,536.0609714464938,536.0730758831902,122.86250505532036
127.0,536.0686749716263,536.0385719963538,124.21455513088308
128.0,535.6135640545709,536.0036884087879,126.39352401650599
129.0,535.1638094800938,535.9681928941266,125.83564424231493
130.0,535.8959582749438,535.9328540507018,124.67513424557701
131.0,535.7692184120691,535.8978411171679,124.79009324595253
132.0,536.029263514854,535.8627958993147,125.82100132779557
133.0,536.362221429261,535.8274611681085,126.37996228443181
134.0,535.3061210323493,535.7919694620335,123.20841122073277
135.0,535.8617305147596,535.7573684332158,124.4533750668232
136.0,535.3252239821214,535.7224177770511,123.61050518909589
137.0,535.8225514720291,535.6877038268439,124.77494372980894
138.0,535.5759727074699,535.6526628634798,124.39125924599871
139.0,535.3324005766007,535.6177296515082,124.95481466659083
140.0,535.721681383793,535.5826381743893,124.06193859092109
141.0,535.341951625529,535.5477974466351,124.71351918075548
142.0,535.3504688095979,535.5127737333318,123.35449928852692
143.0,535.1788787849597,535.4781316781149,124.74900093579839
144.0,535.8189841045114,535.4430980003522,125.43336003921262
145.0,534.9485538227842,535.4078721317411,124.69512083395443
146.0,535.1748197247815,535.3728535853069,125.08165621236559
147.0,535.0107508701384,535.3377264868539,125.41766242329125
148.0,535.5340176820138,535.3025050266567,125.483066705718
149.0,535.5933707570944,535.2672651987568,125.04315769511379
150.0,534.5066359547427,535.2321489119709,126.14281873050847
151.0,535.345765607024,535.1967238037107,126.72475683262667
152.0,534.8774511588784,535.1611352678335,125.25583736865666
153.0,534.5193922166081,535.1259592535057,127.62873957974338
154.0,534.4690510917549,535.0901168491405,125.20713966577223
155.0,536.2659744304119,535.054954510751,123.050774538516
156.0,534.9275347416775,535.0203977515681,122.30301377310045
157.0,534.7433598746134,534.9860509885335,125.84122261133808
158.0,535.3691490677677,534.9507105785169,123.71093488175376
159.0,535.0937972945402,534.9159684243042,125.25380002685455
160.0,534.5107383445496,534.8807929821301,125.26545936938756
161.0,534.6216718690074,534.8456142656237,124.48332381089077
162.0,534.6714872146841,534.8106551988535,126.08178475522311
163.0,534.1579986334733,534.775247230968,128.27201468476093
164.0,534.2809169090921,534.7392241735108,127.69481840752802
165.0,534.1118760252197,534.7033632120081,125.34267365707693
166.0,534.5514159690639,534.668162811156,123.85215597688304
167.0,534.6530087676936,534.6333809973524,123.86538939553347
168.0,535.2145778967014,534.5985954671639,126.0969399527649
169.0,534.644752490867,534.5631832431939,122.55006038947032
170.0,533.8835660557205,534.5287671012345,126.94777705523484
171.0,533.7862182139368,534.4931159338448,122.66428443953325
172.0,534.1108169107048,534.4586677139646,127.56870860495738
173.0,534.3431403813365,534.4228421682981,124.07269404460773
174.0,534.4643202955765,534.3879984200539,125.23838804776686
175.0,533.8189427349143,534.3528273060772,123.2293031024179
176.0,534.3424729937191,534.3182204101225,125.32731178783499
177.0,534.351824353097,534.2830243233955,122.4363848028991
178.0,534.6143321089395,534.24864010533,125.1811226636935
179.0,533.9245132488242,534.2134850733819,125.66847396655326
180.0,533.84936888302,534.1781931769431,124.82589583993786
181.0,533.6047364147546,534.143137904528,125.8524258853492
182.0,534.7535542992947,534.1077943482585,126.80069475407241
183.0,534.233236393658,534.0721844864818,125.60252985477786
184.0,534.2332841066544,534.0369111093476,124.56597317094364
185.0,534.1818658743726,534.001928831882,126.09790981770269
186.0,534.2549876630329,533.9665163355414,123.48152213663943
187.0,534.5471980106715,533.9318386080748,126.19616567080008
188.0,534.5638327602259,533.8963985182156,124.28766536969553
189.0,533.9659441218931,533.8614943988575,122.90639375344962
190.0,533.7861791129143,533.8269781866119,126.75069833091231
191.0,533.6492673985307,533.7913823654973,127.14043808130987
192.0,533.7319203749247,533.7556770924693,125.12484386514645
193.0,533.0518226350373,533.720537865484,126.16438936862636
194.0,533.8833619403623,533.6851066994695,127.00389983992274
195.0,533.6541718396628,533.6494397709313,124.68144499583136
196.0,533.7616656672153,533.6144250651282,125.04897651782697
197.0,533.1636199886359,533.5793071442229,126.1771408900941
198.0,533.6425671539278,533.5438723971562,122.82461699386366
199.0,532.707568370642,533.5093791505504,124.77157845681383
200.0,534.4090029124981,533.474339132267,124.03493314358393
201.0,532.7236453918405,533.4395059885426,125.72606878726447
202.0,533.3626376035577,533.4041979175582,125.22411144294536
203.0,533.7042894429272,533.369030812928,123.43845091975034
204.0,533.7344620763037,533.3343651812946,126.46079697114575
205.0,533.6992060203276,533.2988507741452,124.76950093480981
206.0,533.3593189463205,533.2638113392994,125.92823241059082
207.0,533.67670997794,533.2284464940308,125.86818334393672
208.0,533.6586783288567,533.1930985125416,126.82786955647754
209.0,533.0445360740642,533.1574810191746,123.08964198582483
210.0,532.9186444967185,533.1229133447168,124.99828473710113
211.0,533.4416695857304,533.0878096597532,125.89508158184368
212.0,533.4573721597425,533.0524541243424,124.66369631192697
213.0,532.5151714845061,533.0174444029614,125.32678871844801
214.0,533.3256704787145,532.9822484631296,122.27459988424215
215.0,532.3082660769405,532.9479096796622,124.50095479098269
216.0,532.9664080060895,532.912945661525,124.75448147543192
217.0,533.002200899252,532.8779104446439,125.61505323433121
218.0,532.3602161227528,532.8426335505274,125.09007073174588
219.0,532.9213265195273,532.8075040889969,124.85481546432304
220.0,532.897170524925,532.7724406949873,125.29323866400111
221.0,532.6158018370066,532.7372541771292,124.91486132749431
222.0,532.407966092599,532.7021739202396,124.86856663766288
223.0,532.4721105172958,532.6671066644423,124.96739011861965
224.0,532.7791925931429,532.6320116557173,124.7984524843028
225.0,532.7536614445695,532.5969640903113,124.81380273929203
226.0,532.4538578981417,532.561912214042,120.75693488397494
227.0,532.3977998222863,532.5279996414954,124.50702011458597
228.0,532.687596602567,532.4930339200132,127.48030737239606
229.0,532.5261150001911,532.4572332003595,123.37799091934983
230.0,531.8408943917804,532.4225845479097,127.11500127544826
231.0,532.6858074325497,532.3868864183848,124.40866749623575
232.0,532.5382227121955,532.3519483175962,126.1071236842911
233.0,533.0347493403598,532.3165332336949,125.47461647962827
234.0,532.4203145700031,532.2812957789002,124.76476604314914
235.0,531.737305403956,532.2462576737697,126.05358791509224
236.0,531.8365437729747,532.210857624497,124.40648983122057
237.0,532.0482035789446,532.1759201352693,122.89521645542408
238.0,532.405632700094,532.1414070619815,126.06572434131299
239.0,532.2280942488568,532.1060036043956,124.60778886059626
240.0,531.9822451382615,532.0710095836905,123.37875981934268
241.0,532.655424686988,532.036360715308,123.79314417428618
242.0,532.0691359713742,532.0015954739856,123.89075452176003
243.0,531.8454114639294,531.9668028204242,126.10056744627977
244.0,531.7131376078086,531.931389577733,125.71914329229557
245.0,531.2876176047062,531.8960834516583,125.11081159915726
246.0,530.9397348927243,531.8609481654009,124.90052065425192
247.0,532.6089730727856,531.8258719358506,124.64796907871185
248.0,531.6011911371488,531.790866631201,127.10544093235943
249.0,531.6942320040479,531.7551711865391,126.06120839186651
250.0,531.6468719494653,531.7197689971824,126.34098827400457
251.0,531.7351578814225,531.6842882363088,124.76604973627718
252.0,530.7344731114993,531.6492497706745,126.36268498379799
253.0,531.31340569668,531.6137629166416,126.6768718359844
254.0,531.368054178396,531.5781878284677,124.28393439859936
255.0,531.1787718413501,531.5432847568907,122.84796448632466
256.0,530.8450591364439,531.5087849535307,126.07494493344038
257.0,531.9594948965027,531.4733789064953,125.72775515618218
258.0,531.7031108674403,531.4380703619223,127.3833782378152
259.0,531.2020344558127,531.4022968632005,123.12477290367491
260.0,531.5015050501833,531.36771932281,127.1314260174131
261.0,531.3724414081786,531.3320165806701,125.37359252068292
262.0,530.9500934624232,531.2968074967706,123.79140620886274
263.0,530.7657883437822,531.262042743527,127.06016816321718
264.0,531.0072272902885,531.2263600129678,125.3781791685916
265.0,531.1999792816682,531.1911496409846,124.65254751025857
266.0,531.944478994426,531.1561430505587,125.06283564317569
267.0,531.0177736190457,531.121021237549,123.28566494837939
268.0,530.7678880526224,531.0863985133094,124.97193180600667
269.0,531.2886899279257,531.0513022291271,124.16061202978483
270.0,529.9668755997269,531.0164337905821,124.7433192564714
271.0,531.3703254047728,530.9814017084243,125.30774004969139
272.0,531.297462398967,530.9462111180936,123.80528561013203
273.0,531.1049390930856,530.9114424670515,124.13244011996
274.0,530.6685177617925,530.8765819401178,123.6869820643604
275.0,530.8917102821134,530.8418465126547,127.12606982716603
276.0,530.6418801422506,530.8061452747115,124.81174048702817
277.0,530.8010021902993,530.7710939775915,125.6575011464687
278.0,532.0751095923077,530.7358051626861,125.58662481107125
279.0,530.2304194688724,530.7005362522184,125.24356991675467
280.0,530.2156620635046,530.6653636830001,123.74317196843435
281.0,530.1678885046772,530.630612475539,125.02371651241597
282.0,530.5506866522234,530.595501648485,124.89272932336401
283.0,529.9128861285452,530.5604276070001,126.0556737409225
284.0,530.796575762734,530.5250269719578,124.55911574149637
285.0,530.1625680496276,530.4900466202871,125.27315090683216
286.0,530.5359672837853,530.4548657437408,125.62462542080888
287.0,530.2419606846987,530.4195861614351,125.65997417468326
288.0,530.5989446353294,530.384296652021,124.50173498472682
289.0,530.4450058225327,530.3493324147795,123.75482205783365
290.0,530.0746865911805,530.3145779355849,123.2116428918214
291.0,530.2107470924499,530.2799759992062,125.20554803669503
292.0,530.7472171997716,530.2448141077991,125.06260689848354
293.0,529.7487424392713,530.2096923590285,123.8771539335971
294.0,530.2267219795294,530.1749035249654,125.59095142982476
295.0,530.897582149038,530.1396333994389,125.94287575528199
296.0,529.9728704354585,530.104264441831,124.42497034663894
297.0,529.7716717689159,530.0693217626587,125.08491468834627
298.0,530.2290821819189,530.0341937491171,127.96654246022713
299.0,529.4519593769548,529.9982564784427,123.3746602497032
300.0,530.3217969853869,529.963608761356,126.14540984137047
301.0,529.8297925352736,529.9281829254255,125.57478335084427
302.0,530.5245263851027,529.8929173404345,125.64038768244386
303.0,529.9008539880293,529.8576333315604,126.04430917044608
304.0,529.8755366986769,529.8222358880682,124.81808269821315
305.0,529.6752154621109,529.7871828098439,126.80560119187754
306.0,530.1696989037366,529.7515715701759,125.6435348622956
307.0,528.9940252872914,529.7162866774687,125.6571281489956
308.0,530.0492857318136,529.6809979673135,124.95738724626393
309.0,529.6692288257434,529.6459057677284,122.99171163302569
310.0,529.4349611697932,529.6113655953783,123.36698209978053
311.0,529.4794932224183,529.5767200345718,124.91573976362785
312.0,529.4685504212761,529.5416395309883,124.50174746252655
313.0,529.8553613843646,529.5066752902426,123.88916416935614
314.0,529.527649214818,529.471883083305,125.58551359061838
315.0,528.975072835927,529.4366144849049,124.24962774407992
316.0,529.2828959671526,529.4017210477801,124.53134209993509
317.0,528.8873926891583,529.3667484958737,122.09608643279246
318.0,529.0718853565708,529.332459844934,125.1152286231189
319.0,529.4608595699505,529.2973233182288,124.58323187868966
320.0,528.7827064681778,529.2623361939429,125.44013686994937
321.0,529.0074734740654,529.227108422172,124.60306400432864
322.0,527.8514101241301,529.1921157283641,123.78486180492567
323.0,529.0944942389984,529.1573528130073,126.10553643832316
324.0,529.1021005630754,529.1219381748574,123.71546621382195
325.0,529.5576940546524,529.0871947480957,123.87345465413885
326.0,528.7749080896076,529.0524069529137,124.90853602958775
327.0,528.7108098747394,529.0173284723787,125.932806806569
328.0,528.3287816367377,528.9819623424671,126.10069752071857
329.0,529.1022618361367,528.9465490632468,124.38430966059481
330.0,528.4092895680536,528.9116178029504,123.4703852700385
331.0,529.3208848776184,528.8769432030871,125.02081330532546
332.0,528.4401109678456,528.8418331913506,127.15952154148201
333.0,528.745610911303,528.8061225590509,124.66265502977977
334.0,528.7104598052937,528.7711131300968,122.59490108154782
335.0,528.6518605184822,528.7366843953764,124.52020912744187
336.0,528.7877278713082,528.7017149699798,125.22579380049545
337.0,528.4706287671656,528.6665473928874,122.59624789710891
338.0,528.2673068155483,528.6321182799363,122.89625020535503
339.0,528.5342057493331,528.597604916337,127.05878507823948
340.0,528.2247888904699,528.5619225741942,126.51228809117225
341.0,528.2876596387651,528.526393706622,125.47732857017772
342.0,528.4604152906296,528.4911554901819,125.84870264038501
343.0,528.667706739905,528.4558129795237,125.71475689197601
344.0,528.6340090930984,528.4205080852964,125.33126336412688
345.0,528.7634118998775,528.385310888835,126.11994680536134
346.0,528.1517363638554,528.3498922037738,123.767037850173
347.0,528.4165992164026,528.3151342939775,123.50879850989382
348.0,528.6676444768214,528.280448906396,124.09620808404695
349.0,528.35211067648,528.2455985546258,123.78652539450773
350.0,528.0333310580288,528.2108351720776,123.88441923619129
351.0,527.9260946467602,528.1760442976754,124.2797705258041
352.0,527.924172183419,528.1411423954527,126.60838200529905
353.0,528.2169967858024,528.1055865415062,123.38348638847566
354.0,527.4936183023955,528.0709363457454,121.79343209765295
355.0,528.3680801932352,528.0367326902314,123.74647997482789
356.0,527.2741632081876,528.0019805537718,123.87604687801891
357.0,527.483341613828,527.9671920306068,124.86078301001585
358.0,527.9686565607202,527.9321269607116,126.77756217778587
359.0,527.672561716919,527.8965235953333,128.1569509714041
360.0,527.4162556879442,527.8605328516021,125.69409212244877
361.0,528.172041392799,527.8252337607311,124.17784902070332
362.0,527.3603934972093,527.7903604814644,125.78175528764649
363.0,527.1025514839887,527.7550367718545,125.30852802456917
364.0,527.6590178165594,527.7198459602342,127.25921580708408
365.0,527.1527371977337,527.6841073304618,125.79360647422033
366.0,528.2116023501015,527.6487802926436,124.7983367060708
367.0,527.9984832550211,527.613732759752,123.70766195369082
368.0,528.0009668355856,527.5789915246867,125.86856019846478
369.0,526.9529363314941,527.5436434373642,126.04174980612184
370.0,527.4400171417993,527.5082467126269,124.74084828004433
371.0,528.24765951594,527.4732153244017,122.98063848740018
372.0,527.5923773882157,527.4386782617598,124.93529206553444
373.0,527.40591031728,527.4035922672381,125.12150655949738
374.0,527.6260791197932,527.3684539774792,126.00001609484399
375.0,526.5882240989935,527.3330689729594,124.7583496926251
376.0,527.5189811636465,527.298032669754,121.91246117053599
377.0,527.0820150149705,527.2637955869086,126.39175753518418
378.0,527.952102231673,527.2283005683341,123.13133665344665
379.0,527.0489764499123,527.1937211846239,124.07187507307012
380.0,527.3790806216846,527.1588776663743,126.50496813416501
381.0,527.8388716815247,527.1233508544899,126.66450424211628
382.0,527.7401253979734,527.0877792395486,126.74848757699391
383.0,526.5678524330157,527.0521840392873,122.19056079026001
384.0,526.8496367206709,527.0178688567987,124.38216855288994
385.0,527.6730667282369,526.9829381977968,126.37141287871738
386.0,527.5146814028689,526.9474488926801,124.54387121874656
387.0,526.8122439131798,526.9124728221794,126.30278783462128
388.0,527.2538171168521,526.8770027892626,125.19732225921645
389.0,527.1474238162755,526.8418432079282,126.08461392335101
390.0,526.0740306338118,526.8064344455179,125.88233798561714
391.0,526.751136661018,526.7710824889336,125.99256514881732
392.0,526.4391521709289,526.7356995768878,124.72342528053709
393.0,526.8695821630834,526.7006730816215,122.43020035682791
394.0,526.6148142233624,526.6662906003546,126.06667245870916
395.0,523.560293170125,526.6308868765057,126.5410866240426
396.0,526.3222428098492,526.5953499213455,123.47215675055845
397.0,526.619260424868,526.5606748239913,124.8431167207378
398.0,526.2897034239235,526.525614715379,125.87911054264814
399.0,526.4924703362168,526.4902636651682,128.01556541785862
400.0,526.4445278457723,526.4543126272133,125.42080463296668
401.0,526.6835407346276,526.4190902845789,124.17124145202247
402.0,526.0966611966252,526.3842188609378,125.22155862740505
403.0,526.6847795141208,526.3490524732233,123.35143196933451
404.0,526.1455165062426,526.314411279412,124.55321510106339
405.0,526.8794487199357,526.2794325848377,125.21544078965277
406.0,525.9923049495684,526.2442679152159,123.73818423172247
407.0,526.1398639305509,526.2095181084776,124.78582300162729
408.0,525.970832293313,526.1744740898512,125.40382927468343
409.0,526.2643179413595,526.1392565144633,125.70601651212326
410.0,526.1786389349263,526.1039540748261,125.95458016575172
411.0,525.9262735716408,526.0685818302296,125.34270649686137
412.0,525.2077392778157,526.0333814201551,126.63563270990541
413.0,527.56724342403,525.9978179133024,124.86540969275688
414.0,526.4057034069859,525.9627515440802,124.644443466482
415.0,525.9453402347071,525.9277472295402,125.20014455076719
416.0,525.7641442418517,525.8925868556121,126.84587076730682
417.0,525.4652372117421,525.856964306905,122.5575859061331
418.0,526.3333663566856,525.8225460515297,125.87778019895752
419.0,526.1839620451192,525.7871953749238,122.83353418535425
420.0,525.4179386866459,525.7526996240733,126.57955827478914
421.0,526.2296488890854,525.7171518647913,122.71272686407711
422.0,525.828228870416,525.6826900406636,126.5923863625759
423.0,526.0146992442814,525.6471386788268,123.27282886747456
424.0,525.1210070216225,525.6125195593866,124.75247957135478
425.0,525.8276571055908,525.5774849047068,126.01992283324503
426.0,525.4453506325568,525.5420943097112,124.46493709264676
427.0,524.8027524188836,525.5071404065443,122.1640004611053
428.0,525.5153487846479,525.4728326830815,124.96672629239062
429.0,525.4183802805159,525.437737860781,126.41211091482644
430.0,525.5993163371959,525.4022371262992,124.77655364381106
431.0,525.7002956801613,525.3671957108174,125.07413367348592
432.0,525.812677168175,525.3320707249442,125.35081459840406
433.0,524.6989929154687,525.2968680378444,125.27858406893174
434.0,525.4447577068838,525.2616856354852,127.60459431848102
435.0,524.9997373970047,525.225850011914,124.03460566230196
436.0,525.342937820718,525.1910169601572,125.18075593771127
437.0,525.6297428044898,525.155862031198,125.43325308138158
438.0,524.8411191454063,525.1206361926243,125.47234252969339
439.0,524.9106544169093,525.0853993764306,126.75762238228133
440.0,525.2224433086465,525.0498016108115,123.36287640732866
441.0,525.2805591916012,525.0151572030204,124.41975251979095
442.0,524.4534521103018,524.9802159891879,124.08329852786984
443.0,525.2060509798883,524.9453692628513,124.74299017726199
444.0,524.9135737639435,524.9103372731098,126.28904884236104
445.0,524.8277297764911,524.8748710985599,125.40523041443342
446.0,524.9335011404864,524.8396531296853,124.30654650196142
447.0,524.189743417026,524.8047437078759,125.50850861613986
448.0,524.5570283868967,524.7694967350395,125.00765142077978
449.0,524.4362320855374,524.7343904195989,123.67112347802944
450.0,524.7090828845556,524.6996594457555,126.83807130871065
451.0,524.509731809878,524.6640390873963,122.70951227628109
452.0,524.8825879820531,524.6295781660319,125.0168221946641
453.0,524.5714786194603,524.5944692751323,123.36144851244948
454.0,524.175623120823,524.5598252683417,123.86437166638068
455.0,524.8890377678637,524.5250400239654,121.5034638542163
456.0,524.9151882872628,524.4909178011997,123.87455687579683
457.0,524.5599743774662,524.4561296964771,123.40133653755115
458.0,523.7539604843934,524.4214744877995,124.54738520538561
459.0,524.4151766502766,524.3864974304543,124.2009963299382
460.0,524.3354321133303,524.3516176506516,125.26151268042837
461.0,523.7723346157852,524.3164400425072,126.33058967185508
462.0,524.0925564597699,524.2809622019076,124.513833262458
463.0,524.391756513133,524.2459945670665,125.14374191515529
464.0,523.3578951424628,524.2108500328786,124.51027508070342
465.0,524.3152351789189,524.1758833972935,124.01093788649081
466.0,524.7945029054995,524.141056992237,124.9270561157529
467.0,523.265377627959,524.1059733106445,125.23869013118116
468.0,524.0571583301328,524.0708021118327,125.85429841883273
469.0,523.8903245406419,524.0354580296934,125.24814496734783
470.0,524.4169911526154,524.0002841756484,125.86135875851448
471.0,523.2364501222802,523.9649381107304,125.34158938878022
472.0,523.939540455072,523.9297380143771,124.30763634596576
473.0,523.9966850544292,523.8948282865032,124.34424461018992
474.0,523.6726548151963,523.8599082778085,124.38539522330424
475.0,523.653240336912,523.8249767126499,125.93620988492528
476.0,523.5996701998916,523.7896096270406,125.54826960514873
477.0,523.8395481844807,523.7543514879932,125.1341016438735
478.0,523.4054515957621,523.7192096611149,124.92455131951975
479.0,523.8800837647769,523.6841266829526,124.68614866874168
480.0,523.661970081515,523.6491106562014,123.64573603975009
481.0,523.4615450228865,523.6143868119971,125.64137746965076
482.0,523.511574120823,523.5791025251576,124.94894437930925
483.0,523.8210627915641,523.544012696611,122.13682141718039
484.0,523.4117317305839,523.5097126059297,122.75943142047207
485.0,523.772361747494,523.4752376656058,124.94233415562606
486.0,523.5694602367212,523.4401496934305,123.09422010452096
487.0,523.438554181828,523.4055807332845,124.43438086962979
488.0,522.4721653794385,523.3706354113235,123.70734383912625
489.0,523.5322593398711,523.3358942655955,126.76565633513147
490.0,523.5041511764337,523.3002942437746,125.62127465432381
491.0,523.4152954944971,523.2650156024758,125.44110569881416
492.0,522.5438119280344,523.2297875586255,126.81756682134716
493.0,523.2157803918661,523.1941729586098,123.33488720191171
494.0,524.0616882201995,523.1595364111206,126.53293879358006
495.0,523.1429901995195,523.1240017441427,126.24809386552626
496.0,523.380086947057,523.0885470711155,123.55659232801766
497.0,523.2123466337084,523.0538482614368,125.57877040546123
498.0,523.1529926860235,523.0185815567479,127.44192846302224
499.0,522.831871102307,522.9827916151712,122.51744424246176
500.0,522.7025078783132,522.9483846329131,125.40188396434
501.0,522.4294966541627,522.913167603833,124.18080466133782
